timestamp,blocknumber,chain,contract,answer,roundId,updatedAt,latest
1650380508,10104000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,311478142846,18446744073709675787,1650380383,311478142846
1650379374,10103000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,311278474046,18446744073709675783,1650379334,311278474046
1650372811,10097000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,306267600000,18446744073709675728,1650372630,306267600000
1650376306,10100000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308362000000,18446744073709675754,1650376306,308362000000
1650371458,10096000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,306054000000,18446744073709675719,1650371458,306054000000
1650378214,10102000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,311415789257,18446744073709675775,1650378150,311415789257
1650377101,10101000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,311500057369,18446744073709675763,1650377101,311500057369
1650381550,10105000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,312435000000,18446744073709675795,1650381465,312435000000
1650384725,10108000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,311832000000,18446744073709675809,1650384494,311832000000
1650385768,10109000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,311932000000,18446744073709675814,1650385724,311932000000
1650383718,10107000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,311433112757,18446744073709675804,1650383053,311433112757
1650386772,10110000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,310047000000,18446744073709675823,1650386678,310047000000
1650400767,10120000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,308773000000,18446744073709675909,1650400767,308773000000
1650411788,10127000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,310527000000,18446744073709675957,1650411788,310527000000
1650388991,10112000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,309594000000,18446744073709675834,1650388957,309594000000
1650399448,10119000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,309206000000,18446744073709675906,1650399222,309206000000
1650393349,10115000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,309595458581,18446744073709675861,1650393240,309595458581
1650408267,10125000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,310699242423,18446744073709675943,1650408111,310699242423
1650394957,10116000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,310262960000,18446744073709675869,1650394921,310262960000
1650396545,10117000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,311286494364,18446744073709675885,1650396457,311286494364
1650402285,10121000,arbitrum,0x639Fe6ab55C921f74e7fac1ee960C0B6293ba612,309710000000,18446744073709675916,1650402064,309710000000
